entityId	languageTag	alias
Q33653	en	Nyangumarta language
Q3365443	en	Gavião de Parã
Q3365443	en	Pará Gavião language
Q33655	en	Naija
Q33655	en	pcm
Q3365567	en	Manceau
Q33657	en	Gilaki language
Q33657	en	glk
Q33658	en	Lushootseed language
Q33658	en	Puget Salish
Q33658	en	Puget Sound Salish
Q33658	en	Skagit-Nisqually
Q33660	en	Puelche language
Q33661	en	Mauritian
Q33661	en	mfe
Q33662	en	Niellim language
Q33663	en	Omagua language
Q33664	en	Nyabwa language
Q33665	en	Nisenan language
Q33672	en	Ikalanga
Q33672	en	Kalanga language
Q33672	en	TjiKalanga
Q33675	en	Nuer language
Q33676	en	Negidal language
Q33677	en	Nasa Yuwe
Q33677	en	Paes
Q33677	en	Paez
Q33677	en	Paez language
Q33677	en	Páez language
Q3367751	en	Middle Malay
Q3367751	en	South Barisan Malay
Q3368506	en	Buglere language
Q3368679	en	Patep language
Q3368846	en	Patpatar language
Q3370	en	City of Zadar
Q3370	en	Zara
Q3370188	en	Patwin language
Q33714	en	Karachay-Balkar language
Q33714	en	krc
Q33717	en	Maguindanao language
Q33717	en	Maguindanaoan
Q33717	en	Maguindanaon
Q33720	en	Harayan language
Q33720	en	Hiraya
Q33720	en	Karay-a language
Q33720	en	Kinaray-a
Q33720	en	Kinaray·a
Q33720	en	krj
Q33723	en	Chagatai
Q33723	en	Dzhagatay
Q33723	en	Judeo-Crimean Tatar
Q33723	en	Krimchak
Q33723	en	Krymchak language
Q337272	en	CBM-BASIC
Q337272	en	PET Basic
Q33736	en	Puma language
Q3373890	en	Peba language
Q33743	en	Muher language
Q3374631	en	Penchal language
Q337530	en	Sahr
Q3376353	en	Petats language
Q33765	en	Idioma de Señas de Nicaragua
Q33765	en	ISN
Q3376818	en	Vwanji language
Q33784	en	JE.16
Q33784	en	Lusoga language
Q33784	en	Soga language
Q33784	en	soga1422
Q33784	en	xog
Q33790	en	Niuean language
Q33794	en	Nyoro language
Q33800	en	Lanaoan language
Q33800	en	Maranao language
Q33810	en	Odia language
Q33810	en	Oriya
Q33810	en	Oriya language
Q33811	en	Shoshoni language
Q33813	en	Miao language
Q3382207	en	Piaroa language
Q3382208	en	Piapoco language
Q33825	en	Pirahã language
Q33856	en	Papiamentu
Q33864	en	Afaan Oromo
Q33864	en	Afaan Oromoo
Q33864	en	Galla
Q33864	en	om
Q33864	en	Oromiffa
Q33864	en	Oromo language
Q33864	en	Oromoo
Q33868	en	Kanglei-lon
Q33868	en	Manipuri
Q33868	en	Meetei
Q33868	en	Meetei Manipuri
Q33868	en	Meetei-lon
Q33868	en	Meitei language
Q33868	en	Meitei-lon
Q33868	en	Meiteilon
Q33868	en	Meithei
Q33880	en	Selti language
Q33880	en	Silt'e
Q33880	en	Silt'e language
Q33880	en	Siltʼe
Q33880	en	Siltʼe language
Q3388339	en	Pije language
Q338844	en	Batina
Q338844	en	Batinah
Q338844	en	Batnah
Q338844	en	Bātnah
Q338844	en	Bethna
Q3388544	en	Pima Bajo language
Q33890	en	Northern Sotho language
Q33890	en	nso
Q33890	en	pedi
Q33890	en	sepedi
Q33890	en	Sepulana
Q33890	en	Transvaal-Sotho
Q3391031	en	Plains Miwok language
Q33914	en	Senaya language
Q33916	en	Suba language
Q33918	en	Ludian
Q33918	en	Ludian language
Q33918	en	Ludic language
Q33924	en	Tupinikin
Q33924	en	Tupiniquim language
Q33926	en	Panamint
Q33926	en	Timbisha language
Q33928	en	Orok language
Q33930	en	Tehuelche language
Q3393063	en	Mlahsö
Q3393063	en	Mlahso language
Q3393063	en	Mlahsô language
Q33935	en	Tel aviv
Q33935	en	Tel Aviv City
Q33935	en	Tel Aviv Jaffa
Q33935	en	Tel Aviv-Jaffa
Q33935	en	Tel Aviv-Jafo
Q33935	en	Tel Aviv-Yaffo
Q33935	en	Tel Aviv-Yafo
Q33935	en	Tel Aviv, Israel
Q33935	en	Tel-aviv
Q33935	en	Tel-Aviv
Q33935	en	Tel-Aviv Jaffa
Q33935	en	Tel-Aviv Yafo
Q33935	en	TLV
Q3393634	en	Allar language
Q3393634	en	Chatan
Q33940	en	O'otham
Q33940	en	Tepehuan language
Q33940	en	Tepehuán language
Q3394363	en	Sangisari
Q3394363	en	Sangsari language
Q33947	en	Davvisaami
Q33947	en	Davvisamegiella
Q33947	en	Davvisámegiella
Q33947	en	Davvisami
Q33947	en	Davvisámi
Q33947	en	North Sami
Q33947	en	Northern Saami
Q33948	en	Masbateño language
Q33948	en	Masbatenyo
Q339527	en	Launceston, Tas.
Q339527	en	Launceston, Tasmania
Q339527	en	Lonnie
Q33954	en	sag
Q33954	en	Sangho
Q33954	en	Sango language
Q33954	en	sg
Q33957	en	Sara Bakati' language
Q33957	en	Sara language
Q33960	en	Krowe
Q33960	en	Maumere
Q33960	en	Sara Sikka
Q33960	en	Sika language
Q3396018	en	Northeastern Pomo language
Q3396020	en	Central Pomo language
Q3396021	en	Northern Pomo language
Q3396023	en	Southern Pomo language
Q3396025	en	Elem Pomo
Q3396025	en	Southeastern Pomo language
Q3396032	en	Eastern Pomo language
Q3396122	en	Ponam language
Q33962	en	San Remo
Q3397346	en	Rennell-Bellona
Q3397346	en	Rennellese language
Q3398276	en	Adang language
Q3398276	en	Kabola
Q3398323	en	Port Vato language
Q3398324	en	Port Sandwich language
Q3398785	en	Kairiru language
Q33990	en	Susu language
Q3399050	en	Kaniet language
Q3399095	en	Niuatoputapu language
Q3399507	en	Kashkadarya Arabic
Q3399507	en	Qashqadarya Arabic
Q3399507	en	Uzbeki Spoken Arabic
Q3399642	en	Agarabi language
Q3399652	en	Aiklep language
Q3399682	en	Camarines Norte Agta
Q3399682	en	Manide language
Q3399682	en	North Camarines Agta
Q3399691	en	Aekyom
Q3399691	en	Awin language
Q3399709	en	Alabat Island Agta language
Q3399709	en	Inagta Alabat language
Q3399717	en	Agutaynen language
Q3399725	en	Aiton language
Q3399725	en	Tai Aiton language
Q34	en	Kingdom of Sweden
Q34	en	se
Q34	en	Swedish Kingdom
Q3400073	en	Tiagba language
Q3400073	en	Tiagbamrin Aizi
Q34001	en	Robaais
Q34001	en	Robeke
Q34002	en	Sunda
Q34002	en	Sundanese language
Q3400829	en	Afitti language
Q3401023	en	Poyanawa
Q3401023	en	Poyanawa language
Q3401023	en	Poyanáwa language
Q34014	en	siSwati
Q34014	en	Swati
Q34014	en	Swazi language
Q3401474	en	Phray language
Q3401474	en	Pray 3
Q34015	en	Kreol
Q34015	en	Seselwa
Q34015	en	Seselwa Creole French
Q34015	en	Seychelles Creole
Q34016	en	Sandawe language
Q34017	en	Seto dialect
Q3401998	en	Baenan language
Q34020	en	Niuē
Q34020	en	nu
Q3402048	en	Malibu languages
Q34022	en	Tobian language
Q34024	en	Picard language
Q34029	en	yap
Q34029	en	Yapese language
Q34035	en	Tharu languages
Q34035	en	Tharuic languages
Q34037	en	Woleaian language
Q34040	en	Surayt
Q34040	en	Suryoyo
Q34040	en	Syriac
Q34040	en	Turabdinian
Q34040	en	West Syriac
Q34067	en	Svan language
Q34067	en	Svane
Q34067	en	Svanuri
Q34067	en	Svanuri + Lashkhuri
Q3407029	en	Tumtum language
Q3407136	en	Kadugli language
Q3407136	en	Katcha-Kadugli-Miri
Q34079	en	Tabasaran language
Q34079	en	Tabassaran
Q3408516	en	Me'en language
Q3408516	en	Mekan
Q3408516	en	Mekan language
Q34088	en	Arin language
Q34089	en	Assan language
Q3409297	en	Vilela language
Q3409301	en	Iranshe
Q3409301	en	Irántxe
Q3409301	en	Irantxe language
Q3409301	en	Irántxe-Mỹky
Q3409301	en	Iranxe
Q3409301	en	Manoki
Q3409301	en	Münkü
Q3409301	en	Mỹky
Q3409307	en	Aikanã language
Q3409307	en	Corumbiara
Q3409307	en	Huari
Q3409307	en	Kolumbiara
Q3409307	en	Tubarão
Q3409307	en	Uari
Q3409307	en	Wari
Q3409311	en	Keiga language
Q3409318	en	Aushiri language
Q3409318	en	Auxira
Q3409818	en	Takuu language
Q34101	en	Chitonga
Q34101	en	Tonga language
Q34101	en	Zambezi
Q34108	en	Leonese language
Q3411152	en	Pwaamei language
Q3411153	en	Pwapwa
Q3411153	en	Pwapwa language
Q3411153	en	Pwapwâ language
Q34116	en	Port Arthur
Q34116	en	Thunder Bay, ON
Q34116	en	Thunder Bay, Ontario
Q34124	en	Tigrigna
Q34124	en	Tigrinja
Q34124	en	Tigrinya alphabet
Q34124	en	Tigrinya language
Q34126	en	Funafuti Island
Q3412974	en	Quapaw language
Q34133	en	Tsat language
Q34137	en	Bechuana
Q34137	en	Sechuana
Q34137	en	Setswana
Q34137	en	tn
Q34137	en	Tswana language
Q34139	en	Kuznets Tatar
Q34139	en	Shor language
Q34140	en	Surigaonon language
Q3414203	en	Querandi
Q3414203	en	Querandi language
Q3414203	en	Querandic language
Q3414352	en	Queyu
Q3414490	en	Quileute language
Q3414522	en	Quinault language
Q3414714	en	Quiripi language
Q34154	en	Lillooet language
Q34163	en	Kott language
Q34170	en	Mbunda language
Q34173	en	Bena-Luba
Q34173	en	Ciluba
Q34173	en	Luba-Kasai language
Q34173	en	Luba-Lulua
Q34173	en	Luva
Q34173	en	Shiluba
Q34173	en	Tshiluba
Q34173	en	Western Luba
Q34174	en	rif
Q34174	en	Rif
Q34174	en	Rif Berber
Q34174	en	Riffian
Q34174	en	Riffian Berber
Q34174	en	Riffian language
Q34174	en	Rifian Berber
Q34174	en	Rifian language
Q34174	en	Tarifect
Q34174	en	Tarifiyt
Q34174	en	Tharifith
Q34174	en	Tmaziɣt
Q3417555	en	Rahambuu language
Q34180	en	Brantford, ON
Q34180	en	Brantford, Ontario
Q34180	en	City of Brantford
Q34180	en	The Corporation of the City of Brantford
Q34183	en	Barrie, ON
Q34183	en	Barrie, Ontario
Q3418509	en	Ramoaaina language
Q34191	en	Hiaki
Q34191	en	yaq
Q34191	en	Yaqui language
Q34191	en	Yoem Noki
Q34191	en	Yoeme
Q34196	en	Nuristani Kalasha language
Q34196	en	Waigali language
Q34197	en	Waima language
Q3419746	en	Laraʼ language
Q3419746	en	Rara Bakati'
Q34198	en	Wá꞉šiw ʔítlu
Q34198	en	Washo language
Q34198	en	Washoe
Q3420026	en	Ratahan language
Q34202	en	Yavapai language
Q34204	en	Euchee
Q34204	en	Tsoyaha
Q34204	en	Yuchi language
Q34207	en	Yankuntjatjara language
Q34207	en	Yankunytjatjara language
Q34213	en	Yeni language
Q34214	en	Monguor language
Q34214	en	Tu
Q34214	en	Tu language
Q34217	en	Oxford, England
Q34219	en	Walloon language
Q34222	en	Yaaku language
Q34224	en	Neo-Uygur
Q34224	en	Saryg Yughur language
Q34224	en	West Yugur
Q34224	en	Western Yughur
Q34224	en	Western Yugur language
Q34224	en	Yellow Uyghur
Q34224	en	Yellow Uygur
Q34226	en	Siryon
Q34226	en	Square Aramaic Alphabet
Q34235	en	ii
Q34235	en	Liangshan Yi
Q34235	en	Northern Yi
Q34235	en	Nosu
Q34235	en	Nuosu language
Q34235	en	Sichuan Yi
Q34235	en	Yi
Q3423957	en	Rajakng Kayan language
Q34241	en	Yanuwa
Q34241	en	Yanyuwa language
Q34249	en	Mariposa
Q34249	en	Yokuts language
Q34249	en	Yokutsan
Q3426367	en	Mbugwe language
Q3426367	en	Mbuwe
Q34279	en	Lineyte-Samarnon
Q34279	en	war
Q34279	en	Waray (Philippines)
Q34279	en	Waray language
Q34279	en	Waray-Waray
Q34279	en	Waray-Waray language
Q34279	en	Winaray
Q3429088	en	Rade language
Q34295800	en	Arakwal language
Q3431451	en	Shao-Jiang Min
Q3431451	en	Shaojiang Chinese
Q3431451	en	Shaojiang Min
Q3431451	en	Shaojiang Min Chinese
Q34327	en	Changana
Q34327	en	Shangana
Q34327	en	Shangani
Q34327	en	Tsonga language
Q34327	en	xiChangana
Q34327	en	xiShangana
Q34327	en	Xitsonga
Q34333	en	Nheengatu language
Q34333	en	Nhengatu
Q34333	en	yrl
Q3435078	en	Pigeon English
Q3435078	en	Yang-King-Pang English
Q3436586	en	Ninam language
Q3436590	en	Ashtiani language
Q3436597	en	Teshenawa language
Q3436603	en	Lhokpu language
Q3436612	en	Bung language
Q3436621	en	Abellen Ayta
Q3436621	en	Abellen language
Q3436621	en	Ayta Abenlen
Q3436626	en	Bakumpai language
Q3436637	en	Chamacoco language
Q3436645	en	Central Awyu
Q3436664	en	Camling language
Q3436668	en	Sallands
Q3436680	en	Bole language
Q3436689	en	Brazilian Cities Sign Language
Q3436689	en	LGB
Q3436689	en	Libras
Q3436689	en	LSB
Q3436689	en	LSCB
Q3436700	en	Laqua
Q3436700	en	Pubiao-Qabiao
Q3436700	en	Qabiao language
Q3436736	en	Mayaguduna
Q3436736	en	Mayi-Kutuna language
Q34370	en	R'dam
Q34370	en	Roffa
Q34370	en	Rotjeknor
Q3437230	en	Ashaninka
Q3437230	en	Ashaninka language
Q3437230	en	Asháninka language
Q3437292	en	Zhang Zhung
Q3437292	en	Zhang-Zhung language
Q3437292	en	Zhangzhung
Q3437607	en	So
Q3437607	en	Soo
Q3437616	en	Chopi language
Q3437626	en	Gorowa language
Q3437645	en	Fongoro language
Q3437656	en	Kutto language
Q3437661	en	Luguru language
Q3438316	en	Kisanga
Q3438316	en	Sanga (Democratic Republic of Congo)
Q3438316	en	Sanga language
Q3438330	en	Bangubangu language
Q3438334	en	Enwan (Edu State)
Q3438334	en	Enwan language
Q3438338	en	Cacaopera language
Q3438345	en	Gengle language
Q3438350	en	Dijim-Bwilim language
Q3438356	en	Matapi
Q3438356	en	Yucuna language
Q3438356	en	Yucuna-Matapi
Q3438356	en	Yukunais
Q3438361	en	Gaa language
Q3438361	en	Tiba
Q3438367	en	Toro language
Q3438373	en	Kanamari
Q3438373	en	Kanamari language
Q3438373	en	Kanamarí language
Q3438383	en	Kwanga language
Q3438402	en	Banka language
Q3438402	en	Bankagooma
Q3438405	en	Dong
Q3438405	en	Dong language
Q3438405	en	Donga language
Q3438444	en	Boguru
Q3438444	en	Guru language
Q3438705	en	Ngamo language
Q3438708	en	Kariya language
Q3438718	en	Kubi language
Q3438725	en	Gera language
Q3438729	en	Siri language
Q3438738	en	Nyam language
Q3438747	en	Goji
Q3438747	en	Kushi language
Q3438755	en	Koenoem language
Q3438764	en	Maaka language
Q3438770	en	Karaikarai
Q3438770	en	Karekare
Q3438770	en	Karekare language
Q3438770	en	Kerekere
Q3438770	en	Kerrikerri
Q3438780	en	Ma’as
Q3438780	en	Mangas language
Q3438780	en	Mantsi
Q3438780	en	Mantsi language (Nigeria)
Q3438789	en	Geruma language
Q3438799	en	Ciwogai language
Q3438807	en	Pyapun language
Q3438816	en	Sha language
Q3438830	en	Gaddang language
Q3439012	en	Pemono
Q3439071	en	Banggarla
Q3439071	en	Parnkalla
Q3439680	en	Northern Roglai language
Q34398731	en	Athina
Q3440381	en	Warji language
Q3440387	en	Tal language
Q3440392	en	Tambas language
Q3440398	en	Buso
Q3440398	en	Kwang language
Q3440403	en	Gergiko
Q3440403	en	Mokilko language
Q3440403	en	Mukulu
Q3440412	en	Boghom language
Q3440422	en	Kajakse language
Q3440427	en	Kabalai language
Q3440432	en	Ron language
Q3440437	en	Mabire language
Q3440448	en	Masmaje language
Q3440457	en	Montol language
Q3440457	en	Tɛɛl
Q3440464	en	Kholok language
Q3440473	en	Mogum language
Q3440480	en	Ngwaba language
Q3440486	en	Mwaghavul language
Q3440492	en	Piya language
Q3440492	en	Piya-Kwonci
Q3440501	en	Tobanga language
Q3440506	en	Akande
Q3440506	en	Korom Boye
Q3440506	en	Kulere language
Q3440512	en	Katawixi language
Q3440518	en	Mubi language
Q3440525	en	Kwaami language
Q3440527	en	Kir-Balar language
Q3440883	en	Con
Q3440883	en	Con language
Q3440883	en	Kha Kior
Q3441097	en	sali1298
Q3441097	en	Sáliba
Q3441097	en	Saliba language
Q3441097	en	slc
Q3441115	en	Cua language
Q3441122	en	Tai Ya language
Q3441160	en	Furu language
Q3441166	en	Oloma language
Q3441172	en	Gudu language
Q3441180	en	Gavar
Q3441180	en	Gawar language
Q3441188	en	Gvoko language
Q3441193	en	Ihievbe language
Q3441199	en	Cakfem-Mushere language
Q3441206	en	Mada (Cameroon)
Q3441206	en	Maɗa language
Q3441210	en	Kimre
Q3441210	en	Kimre language
Q3441210	en	Kimré language
Q3441216	en	Uokha language
Q3441225	en	Toram language
Q3441230	en	Gude language
Q3441237	en	Gabri language
Q3441244	en	Eruwa language
Q3441249	en	Wandala language
Q3441256	en	Abureni language
Q3441264	en	Miship language
Q3441272	en	Guruntum language
Q3441272	en	Guruntum-Mbaaru
Q3441277	en	Youm language
Q3441285	en	Glavda language
Q3441293	en	Dass language
Q3441299	en	Nzanyi language
Q3441303	en	Sokoro language
Q3441310	en	Miltu language
Q3441315	en	Pa'a language
Q3441324	en	Mburku language
Q3441333	en	Mawa (Chad)
Q3441333	en	Mawa language
Q3441344	en	Uvbie language
Q3441344	en	Uvwie
Q3441350	en	Guduf-Gava language
Q3441359	en	Mire language
Q3441359	en	Mulgi
Q3441365	en	Zerenkel
Q3441365	en	Zirenkel language
Q3441370	en	Buso language
Q3441375	en	Beeke language
Q3441382	en	Kofyar language
Q3441387	en	Zangwal language
Q3441392	en	Ehueun language
Q3441409	en	Japrería
Q3441409	en	Japreria language
Q3441418	en	Atikum language
Q3441418	en	Huamoe language
Q3441418	en	Huamoé language
Q3441418	en	Uamue
Q3441418	en	Uamué
Q3441427	en	Yavitero language
Q3441435	en	Tamanaku language
Q3441447	en	Yuco
Q3441447	en	Yukpa language
Q3441595	en	Alekano language
Q3441672	en	Sentani language
Q3441683	en	Bakati’ language
Q3441683	en	Bekati'
Q3441683	en	Riuk Bekati'
Q3441762	en	Carabayo language
Q3441763	en	Ronji language
Q3441962	en	Dawan
Q3441962	en	Dawan language
Q3441962	en	Uab Meto language
Q3442330	en	T'en
Q3442330	en	Then language
Q3442402	en	Gail
Q3442402	en	Gayle language
Q3442442	en	Kachari language
Q344266	en	ASP
Q344266	en	ASP.Net
Q344266	en	Classic ASP
Q3442732	en	Nyulnyul language
Q3442745	en	Badimaya language
Q3444486	en	Rama language, Rma
Q3445546	en	Roviana language
Q3445811	en	Titan language
Q3446241	en	Tswapong language
Q3446591	en	Alu
Q3446591	en	Alu language
Q3446591	en	Alu-Sinagen language
Q3446591	en	Dia language
Q3446591	en	Galu
Q3446591	en	Galu language
Q3446591	en	Metru
Q3446591	en	Metru language
Q3446596	en	Cujareño
Q3446596	en	Mashco Piro language
Q3446608	en	Au language
Q3446613	en	Anserma language
Q3446613	en	Umbra
Q3446613	en	Umbra language
Q3446613	en	uŋã
Q3446617	en	Huachipaeri language
Q3446622	en	Jola-Kasa
Q3446622	en	Kasa language
Q3446631	en	Bangwinji language
Q3446632	en	Baissa Fali language
Q3446640	en	Arikapu
Q3446640	en	Arikapu language
Q3446640	en	Arikapú language
Q3446643	en	Awak language
Q3446647	en	Abom language
Q3446651	en	Atampaya dialect
Q3446655	en	Carijona language
Q3446660	en	Arara do Beiradão
Q3446660	en	Arara do Rio Branco
Q3446660	en	Mato Grosso Arara
Q3446660	en	Mato Grosso Arara language
Q3446660	en	Mato Grosso Arára language
Q3446663	en	Yugambal language
Q3446668	en	Sapa language
Q3446668	en	Tay Sa Pa
Q3446668	en	Tày Sa Pa
Q3446675	en	Ts'ün-Lao language
Q3446679	en	Arikem language
Q3446682	en	Cao Lan
Q3446682	en	Caolan language
Q3446684	en	Awbono language
Q3446687	en	Fasu language
Q3446690	en	Ankave language
Q3446691	en	Ofaye
Q3446691	en	Ofaye language
Q3446691	en	Ofayé language
Q3446774	en	Bukitan language
Q3446788	en	Bobot language
Q3447116	en	Karo (Ethiopia)
Q3447116	en	Karo language
Q3447258	en	Sawai language
Q3447279	en	Kau language
Q3447286	en	Dabarre language
Q3447297	en	Rendille language
Q3447440	en	Bwile language
Q3448149	en	Maisin language
Q3448673	en	Maria (Papua New Guinea)
Q3448673	en	Maria language
Q3448896	en	Ambala Ayta
Q3448896	en	Ambala language
Q3448919	en	Gong language
Q3448919	en	Ugong language
Q3449070	en	South Efate language
Q3449082	en	Tamki language
Q3449115	en	Sampang language
Q3449126	en	Athpare language
Q3449126	en	Athpariya
Q3449510	en	Orang Kanaq language
Q3449805	en	azb
Q3449805	en	South Azerbaijani language
Q3449842	en	Dura language
Q3449885	en	Badui
Q3449885	en	Badui language
Q3449885	en	Baduy language
Q3449925	en	Huitoto
Q3449925	en	Witoto languages
Q3449953	en	Homa language
Q3449964	en	Bushong language
Q3449964	en	Bushoong
Q3450131	en	Zeem language
Q3450142	en	Ambo language
Q3450154	en	Bre
Q3450154	en	Mbre language
Q3450179	en	Akuku language
Q3450194	en	Vale language
Q3450207	en	Budu language
Q3450423	en	Oro Win language
Q3450433	en	Baga Sobane
Q3450459	en	Damar Barat
Q3450459	en	Damar-Batumerah
Q3450459	en	West Damar language
Q3450469	en	Birhor language
Q3450481	en	Ashéninca
Q3450481	en	Ashéninga
Q3450481	en	Asheninka Pajonal
Q3450481	en	Ashéninka Pajonal
Q3450481	en	Pajonal Asheninka
Q3450481	en	Pajonal Ashéninka
Q3450493	en	Wapishana language
Q3450504	en	Resigaro
Q3450504	en	Resigaro language
Q3450504	en	Resígaro language
Q3450516	en	Buna language
Q3450522	en	Wauja
Q3450522	en	Waura
Q3450522	en	Waura language
Q3450522	en	Waurá language
Q3450534	en	Yabaana
Q3450534	en	Yabaana language
Q3450534	en	Yabaâna language
Q3450546	en	Baimak language
Q3450556	en	Asụsụ Arawakaan laarala azụ nke Bollivia
Q3450556	en	Saraveca language
Q3450566	en	Aruop language
Q3450578	en	Bolango language
Q3450601	en	Asheninka Perene
Q3450601	en	Ashéninka Perené
Q3450601	en	Perene Asheninka
Q3450611	en	Brunei Bisaya language
Q3450623	en	Bungain language
Q3450636	en	Katukina
Q3450636	en	Katukina language
Q3450636	en	Katukína language
Q3450648	en	Baangi language
Q3450660	en	Cabiyarí
Q3450686	en	Bijori
Q3450686	en	Binjhia
Q3450686	en	Birjia language
Q3450697	en	Bagupi language
Q3450709	en	Jaulapiti
Q3450709	en	Yawalapiti language
Q3450709	en	Yawalapití language
Q3450724	en	Banda-Mbres
Q3450735	en	crb
Q3450735	en	Island Carib
Q3450735	en	Island Carib language
Q3450749	en	Arakanese
Q3450749	en	Arakanese language
Q3450749	en	Rakhine language
Q3450749	en	rki
Q3450761	en	Finongan language
Q3450775	en	Bintulu language
Q3450788	en	Aro language
Q3450788	en	Torricelli language
Q3450802	en	Barikanchi
Q3450812	en	Baruya
Q3450812	en	Yipma language
Q3450824	en	Paynamar language
Q3450949	en	Aka
Q3450949	en	Sillok language
Q34511664	en	Baazem language
Q34512239	en	Bacama-Yimburu language
Q3453188	en	Rumsen language
Q3460352	en	Sa
Q3460352	en	Saa language
Q3460478	en	Sabane
Q3460478	en	Sabanê
Q3460478	en	Sabanes language
Q3460478	en	Sabanês language
Q3460957	en	Bay Miwok language
Q34647	en	eGoli
Q34647	en	Jo'burg
Q34647	en	joburg
Q34647	en	Johannesburg, Gauteng
Q34647	en	Johannesburg, Gauteng, South Africa
Q34647	en	Johannesburg, South Africa
Q34647	en	Jozi
Q34647	en	ZAJNB
Q346744	en	Adai language
Q34685	en	Yurok language
Q34692	en	Kingston, Jamaica
Q34692	en	Kingston, Surrey
Q347	en	FL
Q347	en	li
Q347	en	Principality of Liechtenstein
Q3470593	en	Central Sama language
Q3470594	en	Southern Sama language
Q3472206	en	Sangil language
Q34723	en	Àhàn
Q34723	en	Ahan language
Q34725	en	Abar
Q34725	en	Mungbam language
Q34727	en	Agoi language
Q34729	en	Ahanta language
Q34729	en	Fanti
Q34730	en	Adangbe
Q34730	en	Agotime language
Q3473187	en	Saposa language
Q34732	en	Agatu language
Q34733	en	Awuna
Q34734	en	Aduge language
Q34736	en	Agwagwune
Q34736	en	Gwune language
Q34737	en	Aghem language
Q34737	en	Wum
Q34737	en	Yum
Q34738	en	Adioukrou
Q34738	en	Adiukru
Q34738	en	Adjukru language
Q34738	en	Adyukru
Q3474222	en	Western Ojibwa language
Q3474649	en	Saweru language
Q3474891	en	Sa'ban language
Q34754	en	Republic of Somaliland
Q3476	en	Aquila
Q3476	en	Aquila degli Abruzzi
Q34767	en	Abure language
Q34769	en	Acheron language
Q3477218	en	Secoya language
Q34774	en	Achi’
Q34776	en	adamaua fulani
Q34776	en	Adamawa Fulfulde
Q34778	en	Ahom language
Q34780	en	Aheu
Q34781	en	Abidji language
Q34783	en	Animere language
Q34783	en	Anymere language
Q34786	en	Ayu language
Q34788	en	Ayere language
Q34790	en	Babanki language
Q34794	en	Atsam language
Q34794	en	Cawai
Q34794	en	Tsam
Q34798	en	Asu (Nigeria)
Q34798	en	Asu language
Q34799	en	Akum language
Q3479942	en	Serrano language
Q34801	en	Akpa language
Q34802	en	Akwa language
Q34808	en	Ake language
Q34810	en	Apro language
Q34810	en	Aproumu Aizi
Q34813	en	Alago language
Q34813	en	Idoma Nokwu
Q34813	en	Idoma Nokwu language
Q34814	en	Ali language
Q34815	en	Alege language
Q34818	en	Ambele language
Q34819	en	Babango
Q34819	en	Bango language
Q3481999	en	Shi language
Q34820	en	San Domingo
Q34820	en	Santo Domingo de Guzman
Q34820	en	Santo Domingo de Guzmán
Q34820	en	Santo Domingo, Dominican Republic
Q34822	en	Baba
Q34822	en	Papia language
Q34823	en	Koro Wachi language
Q34824	en	Atong (Cameroon)
Q34824	en	Atoŋ
Q34826	en	Amo language
Q3482685	en	Shuswap language
Q34829	en	Akoko language
Q34829	en	Arigidi
Q3482903	en	Siang language
Q3482907	en	Siar-Lak language
Q34831	en	abr
Q34831	en	Abron
Q34831	en	Bono dialect
Q34831	en	Bono Twi
Q34831	en	Brong
Q34832	en	Afshar language
Q34832	en	Afshari
Q34833	en	Abbay (Ivory Coast)
Q34833	en	Abbey (Ivory Coast)
Q34833	en	Abè (Ivory Coast)
Q34835	en	Abua language
Q34837	en	Aladian language
Q34837	en	Alladian language
Q34838	en	Anii language
Q34838	en	Basila
Q34840	en	Avikam language
Q348402	en	Adam Mickiewicz University, Poznan
Q348402	en	UAM
Q348402	en	Universitas Studiorum Mickiewicziana Posnaniensis
Q348402	en	Uniwersytet im. Adama Mickiewicza w Poznaniu
Q34841	en	Ayizo language
Q3484101	en	Simbo language
Q34842	en	Baa language
Q34842	en	Kwa
Q34844	en	Attie
Q34844	en	Attie language
Q34844	en	Attié language
Q34846	en	Ama (Sudan)
Q34846	en	Nyimang language
Q34849	en	Andi language
Q3485100	en	Sio language
Q3485116	en	Siona language
Q3485264	en	Siriano language
Q34853	en	Bafaw-Balong language
Q34855	en	Bakaka language
Q34855	en	Central Mbo
Q34855	en	Ehob Mkaa
Q34855	en	Mka'a
Q34855	en	Mkaa'
Q34856	en	Awing language
Q34860	en	Bankon language
Q34865	en	Balo language
Q34866	en	Bakoko
Q34866	en	Kogo language
Q34867	en	Bamwe language
Q34868	en	Bambalang language
Q3487165	en	Kwambi dialect
Q34872	en	Bandial language
Q34875	en	Baga Mboteni language
Q34875	en	Mboteni language
Q34878	en	Bago-Kusuntu language
Q34880	en	Bambili-Bambui
Q34880	en	Mbili-Mbui language
Q34882	en	Bamunka language
Q34882	en	Munka language
Q34884	en	Barama language
Q34885	en	Ngo
Q34885	en	Vengo language
Q34888	en	Bafut
Q34888	en	Bafut language
Q34888	en	Fut language
Q34889	en	Baatonum
Q34889	en	Bariba language
Q34890	en	Bafanji language
Q34892	en	Bali (Nigeria)
Q34892	en	Bali language
Q34893	en	Barambu language
Q34894	en	Bai language
Q34895	en	Abangba
Q34895	en	Bangba language
Q3489591	en	Solos language
Q34898	en	Abacha
Q34898	en	Abatsa
Q34898	en	Basa
Q34898	en	Basa (Nigeria)
